R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,U,L
R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,U,U,U
U,U,U,R,R,R,R,R,R,U,R,R,U,U,U,U,U,U
U,U,R,R,R,R,R,U,U,U,U,U,U,U,U,W,L,U
R,R,R,R,R,R,U,U,R,R,U,U,U,U,U,W,U,U
R,R,U,W,U,U,U,R,R,R,R,U,U,U,U,L,W,U
R,R,R,R,R,R,U,R,R,R,D,U,U,U,U,R,R,U
R,R,R,R,R,R,R,R,R,U,W,U,U,U,U,R,R,U
D,W,D,W,R,R,R,R,U,U,R,U,U,W,U,W,U,U
R,R,R,R,R,R,R,U,U,U,U,U,U,R,U,R,U,U
D,D,D,R,U,R,R,U,U,U,L,R,U,U,U,U,W,U
R,D,D,D,R,R,U,U,U,U,D,D,U,D,U,U,L,W
W,D,L,D,L,W,U,U,U,R,D,D,D,D,D,L,L,L
W,D,D,D,L,D,D,U,R,R,D,R,D,D,D,L,L,L
R,D,D,L,L,L,D,D,R,R,D,W,R,D,L,L,L,W
R,D,L,L,L,L,R,R,R,R,R,D,L,D,D,W,D,L
U,W,W,U,W,R,R,R,R,R,R,U,R,R,L,L,L,L
W,U,W,U,L,R,R,R,D,R,R,U,U,U,U,L,L,L
