R,R,R,U,R,R,R,R,R,R,R,R,R,R,R,U,L,L
R,U,R,U,W,R,U,U,U,R,R,R,R,U,W,U,U,L
D,R,R,U,L,W,U,U,U,R,R,R,U,U,W,U,W,W
L,L,R,U,L,W,U,U,U,W,R,R,U,U,W,U,D,D
D,D,U,U,R,R,R,D,W,R,R,R,R,R,R,R,R,D
R,R,W,W,W,W,R,R,R,D,D,W,R,R,R,R,R,D
U,R,R,R,D,R,D,R,R,R,D,L,R,R,R,R,R,D
R,R,R,R,R,W,D,L,W,R,D,D,D,W,D,R,R,R
U,W,R,R,R,D,W,R,D,R,D,L,D,D,D,D,W,W
W,D,R,D,W,D,D,W,D,D,D,W,R,R,R,R,R,W
R,R,R,R,R,R,R,R,R,D,L,L,R,R,U,U,W,D
W,U,R,R,U,R,R,D,W,L,L,W,R,R,R,U,L,L
R,U,W,U,U,W,R,D,W,U,L,L,U,W,R,U,L,L
D,W,R,R,U,L,W,U,R,U,W,D,L,W,R,U,W,W
R,R,R,U,W,W,W,R,D,W,D,D,D,W,U,U,L,U
R,R,U,U,W,W,U,R,R,D,D,L,L,L,U,U,U,U
R,U,U,W,R,R,D,R,R,D,D,L,U,U,W,U,U,U
W,U,U,L,W,W,R,R,R,R,D,W,U,U,L,U,R,R
