88.1778,87.7624,86.6120,85.4577,84.1881,83.0108,81.8729,79.7051,78.7492,77.7049,0.0000,78.5897,78.8089,79.7297
89.4062,89.0256,86.6624,85.3598,83.0402,82.4830,81.5441,80.5151,79.5614,0.0000,77.3781,79.6177,79.7794,80.9146
91.8453,90.4606,0.0000,83.9685,81.8247,83.6353,82.4462,81.5855,80.5099,79.5365,0.0000,80.9459,80.2317,80.1717
93.2411,0.0000,89.1102,0.0000,0.0000,83.8036,82.6689,82.7056,81.4909,80.2888,79.5673,80.3494,81.2261,82.4391
93.1558,91.7818,90.2985,88.9920,87.6048,85.0667,0.0000,82.3724,0.0000,80.0399,80.4472,81.3609,0.0000,82.3690
91.7818,90.5653,89.2468,88.0337,85.8612,84.7191,83.5469,83.4756,82.2535,81.0628,81.4627,82.5656,83.6885,84.6716
90.4317,89.2705,87.1672,86.7679,85.5113,84.2973,83.1138,82.3387,81.2903,81.2531,82.3891,83.6316,84.7822,85.9267
89.1282,88.2086,0.0000,0.0000,84.2509,83.1835,82.1131,81.2512,80.4016,81.0681,82.2025,84.4451,85.7889,87.2178
87.8646,87.1363,0.0000,82.3542,82.9728,82.2529,81.3491,80.4375,79.5610,80.5013,82.4796,83.5429,84.5345,0.0000
0.0000,86.9942,84.5440,83.3799,83.4525,83.3776,82.0764,80.9616,0.0000,82.3403,83.0863,83.6523,83.4418,83.4232
83.1717,84.4082,83.5832,84.0195,82.8417,82.2241,81.1893,81.2510,82.3711,83.3499,84.2210,83.1683,83.4232,84.5374
82.1863,83.1100,82.5480,0.0000,81.6809,81.1502,80.7298,81.2920,83.3661,84.4789,85.5880,0.0000,0.0000,85.8072
81.9779,83.0583,82.0141,80.8023,80.6164,80.5626,81.6894,83.0529,84.3848,85.6091,86.8705,85.9979,86.7334,85.6280
81.9120,83.0011,81.9160,79.7746,79.5766,79.6030,80.4980,0.0000,84.6376,85.8010,86.9714,88.1453,88.1217,85.7598
