67.7814,67.7690,67.2593,66.7787,65.9804,65.4227,65.5921,64.8102,64.0179,63.2208
68.7019,68.7500,68.1680,67.7247,66.7634,66.2210,66.6023,65.6066,64.6507,63.7351
69.6265,69.7599,69.0745,68.7077,67.1048,67.0048,66.3528,65.5690,64.6720,63.8670
70.5521,70.8062,69.9700,69.7929,69.0268,67.9830,67.2702,66.3892,64.5550,64.5152
71.4742,71.8997,70.8342,70.8109,69.9962,0.0000,68.2037,67.3731,66.3858,65.3880
72.3866,73.0570,0.0000,71.8670,70.8412,70.0843,69.2318,68.3064,67.2885,0.0000
73.2799,74.1264,73.8569,72.9658,71.1407,71.0443,70.1782,69.2415,67.3493,67.3921
74.1625,75.2650,74.9303,74.0670,73.0854,72.1007,71.1362,70.1818,69.1764,68.3115
74.2219,75.1323,76.0056,75.0801,74.0717,73.0670,72.0693,71.0805,70.0954,69.1291
74.9999,76.1073,77.2532,76.1016,74.9784,73.8807,72.8062,71.7530,70.7190,69.7039
