D,R,R,R,R,R,R,R,R,R,R,U
L,W,R,R,R,R,R,U,D,R,U,U
U,R,R,R,R,R,U,W,L,D,U,D
W,R,R,R,U,U,R,R,R,D,R,D
R,R,R,U,U,U,W,R,R,R,W,D
R,R,D,U,D,W,R,R,R,R,R,R
W,R,R,R,D,D,W,D,U,W,W,U
R,R,U,W,D,R,R,D,W,L,R,U
L,W,R,R,R,R,R,R,R,U,R,U
D,W,R,R,U,W,R,U,R,U,U,U
R,R,R,U,W,R,R,R,R,R,R,R
U,W,R,R,R,R,U,U,W,W,U,U
