D,D,W,W,R,R,U,D,D,D,D,D,W,W
D,D,L,D,R,R,D,D,D,L,R,R,U,L
R,D,W,D,D,D,D,D,L,L,D,D,U,U
W,D,L,L,D,D,D,D,D,D,D,D,L,L
D,L,L,D,R,R,D,D,D,L,D,D,D,W
L,L,L,D,D,D,R,D,D,W,D,D,D,D
U,U,D,D,D,D,W,D,D,L,D,L,D,D
U,R,R,R,D,D,D,D,D,D,R,W,D,D
D,W,R,R,R,D,D,D,D,D,L,D,D,D
R,R,D,R,R,D,D,D,D,D,D,D,D,R
R,R,R,D,R,R,D,D,D,D,D,D,L,L
D,D,W,R,R,R,D,D,D,D,L,L,L,L
R,R,R,R,R,R,D,D,D,L,L,L,L,L
R,R,U,W,R,R,R,D,L,L,L,L,L,L
