D,D,D,L,L,W,R,R,L,L,L,L,D,D,L,L
D,L,L,L,W,U,W,W,U,L,W,D,L,L,W,D
D,L,U,L,D,W,D,W,U,L,W,W,U,U,L,L
D,L,L,L,D,W,D,W,U,U,L,L,W,U,L,L
D,W,U,R,R,R,R,R,U,U,L,L,L,L,W,W
D,W,W,L,U,W,D,R,U,U,U,L,L,L,L,L
U,L,L,W,D,D,W,L,U,W,U,U,W,U,L,L
U,U,L,L,L,D,L,W,U,R,U,U,L,U,W,U
U,U,U,L,L,L,L,W,W,W,U,U,U,U,L,L
U,U,U,U,L,L,L,L,L,L,R,D,L,U,U,L
L,U,U,L,L,L,U,U,W,U,W,D,L,W,D,D
U,L,L,W,U,L,U,U,D,D,W,D,L,D,D,D
U,U,L,L,L,L,D,D,D,R,R,D,W,D,D,D
U,W,U,L,L,U,W,R,D,W,W,D,D,D,D,L
U,L,U,U,W,R,R,R,R,R,R,D,D,D,L,W
U,W,L,L,L,R,W,R,R,R,R,R,R,D,W,U
