D,L,D,W,W,U,L,L,L,L,L,U,L,L,R,R,U,L
L,W,D,D,R,U,U,L,L,W,R,U,L,D,R,R,U,L
R,U,L,L,R,U,L,L,L,L,L,U,D,L,L,U,U,U
U,U,U,U,U,U,L,L,L,W,D,U,W,U,U,U,U,U
R,U,U,U,U,U,U,L,L,L,L,L,L,U,R,R,R,W
U,U,U,U,U,U,U,L,L,L,L,W,U,U,R,U,U,L
L,U,U,U,U,W,U,U,L,L,L,L,L,L,L,U,U,W
U,U,U,L,U,U,U,U,U,W,W,U,U,L,L,U,U,L
U,R,D,D,W,U,U,U,U,L,L,U,L,U,L,R,U,L
U,R,R,D,L,L,W,U,U,U,W,U,U,L,W,W,U,U
R,R,R,U,L,L,L,L,L,L,L,L,U,D,L,L,U,U
R,R,U,U,L,L,L,W,U,W,U,R,R,D,L,L,L,L
R,U,U,U,U,L,W,D,W,W,U,U,U,W,U,L,L,L
U,U,W,U,U,U,L,L,L,L,L,U,U,R,U,L,L,L
W,R,R,U,U,U,U,L,L,W,U,U,U,U,U,U,U,W
R,R,U,U,U,U,U,U,L,L,L,U,U,U,U,U,W,D
U,W,U,W,W,U,U,U,U,L,L,U,U,U,U,U,L,L
R,R,U,L,R,U,W,U,L,L,L,L,U,R,U,U,L,L
