81.8637,84.1600,84.2100,83.1046,0.0000,-5.0000,-5.0000,0.0000,99.9990,0.0000,98.6898,99.9990
0.0000,85.5665,85.4808,83.1611,80.8773,0.0000,0.0000,-5.0000,0.0000,99.9990,0.0000,0.0000
86.8386,87.9203,86.9025,0.0000,0.0000,89.3972,0.0000,0.0000,0.0000,98.3797,95.8679,0.0000
87.4623,88.0302,89.1352,90.4993,90.5122,91.7886,93.2486,91.4884,0.0000,96.9223,95.5580,94.3042
88.5588,88.6972,89.9637,89.4368,89.9487,92.2766,93.5659,93.6862,96.4064,96.6614,94.4917,0.0000
87.3922,0.0000,91.3869,89.0484,0.0000,0.0000,92.2710,0.0000,94.0041,94.3821,95.7142,0.0000
0.0000,92.6606,91.5704,0.0000,94.9378,96.1572,94.6987,92.8346,94.3554,96.7172,97.1524,95.7840
94.5776,94.0300,93.8530,96.5860,95.2774,96.4434,95.5291,94.8463,95.4444,95.2390,97.3419,95.0174
93.2326,95.2341,0.0000,98.3738,0.0000,96.6586,97.9690,97.1464,96.8131,96.6589,97.8618,95.3532
95.3943,97.9493,98.5172,99.6791,0.0000,0.0000,98.2100,99.5744,99.2757,97.7728,98.2988,0.0000
96.8524,99.4976,99.6791,99.8202,99.9990,99.9990,97.9612,99.7770,0.0000,97.2444,99.6688,99.9990
97.0332,99.5436,0.0000,98.5133,0.0000,99.9990,99.9790,99.9571,98.6484,0.0000,98.3637,0.0000
