D,L,L,D,R,L,L,L,L,L
D,L,L,L,U,U,L,L,L,L
D,L,L,L,L,L,L,W,U,U
U,W,U,L,L,L,L,W,U,U
U,L,W,U,L,L,L,L,L,L
U,L,L,L,L,W,U,D,L,D
U,U,L,L,L,L,D,L,L,R
W,U,U,W,U,U,L,L,L,L
R,U,U,L,L,U,U,W,W,U
U,U,W,U,L,U,U,L,U,L
