70.8629,71.7611,70.9200,70.0524,69.1697,68.2798,0.0000,65.5596,64.7764,63.9842
71.3402,72.9477,71.8598,70.6932,69.5999,68.5626,67.5958,66.5484,65.5594,64.6149
73.3027,74.2689,0.0000,69.6472,68.8192,67.9770,67.1951,66.3848,65.5576,64.7214
74.1706,75.3905,0.0000,69.7060,68.8708,68.0254,67.8317,66.9499,66.0651,65.1812
73.2760,74.0264,71.8466,70.7536,69.7029,68.6869,68.8373,67.7288,66.6728,65.6588
72.3602,72.8475,71.7667,70.7090,69.6748,68.6635,67.8984,66.9860,66.0722,65.1615
70.3659,71.6201,70.7948,69.8503,68.9159,67.9908,67.0975,66.2149,65.3411,64.4658
69.5409,70.4705,69.8267,68.9962,68.1480,67.2907,66.4323,65.5764,64.7255,63.7839
68.7086,69.4959,70.0111,68.9724,67.9841,67.0343,66.1148,65.2199,64.3453,62.5177
67.8713,68.5337,68.9266,68.1111,67.2857,66.4558,65.6253,64.7969,63.9726,63.0472
