D,D,R,D,D,D,D,D,R,R,D,D,D,D,D,D
D,D,W,D,D,D,D,L,W,D,D,D,D,D,D,D
D,D,D,D,D,D,D,W,R,R,R,D,D,D,D,D
D,D,D,D,D,D,D,L,R,R,R,R,R,R,D,L
R,D,D,D,D,D,D,L,D,D,R,R,R,D,D,L
D,D,R,R,D,D,D,D,D,D,R,R,D,D,D,W
D,D,R,R,R,D,L,L,D,D,R,R,R,D,D,D
D,D,D,D,R,D,D,D,D,D,R,R,R,R,D,D
D,D,D,D,R,D,D,D,D,D,D,R,D,R,D,L
D,D,R,D,W,D,D,D,D,L,D,R,R,D,D,W
D,D,D,R,D,D,D,D,D,W,D,R,R,D,D,D
D,D,D,D,D,D,L,D,D,D,D,D,R,R,D,D
R,R,R,D,D,D,W,D,L,L,R,R,R,R,D,D
R,R,R,R,R,R,U,L,L,L,R,R,R,R,R,R
R,R,R,U,U,W,U,L,L,R,R,R,R,R,R,U
R,R,R,U,U,R,U,U,U,R,R,R,R,R,U,U
