90.1101,91.7476,92.8405,95.0746,0.0000,92.1085,91.2788,93.4762,0.0000,-5.0000,0.0000,97.0521,95.7796,0.0000
92.3058,92.7771,94.4466,94.5772,95.7723,93.4384,93.0205,92.8173,91.5976,0.0000,99.9990,98.4997,0.0000,99.9990
89.9540,90.3273,0.0000,0.0000,96.1601,95.6356,94.2313,94.1794,0.0000,88.4408,0.0000,98.4070,97.5052,99.9990
90.7419,0.0000,87.5325,0.0000,0.0000,93.1963,0.0000,94.0995,92.8638,90.8201,0.0000,96.1059,97.5052,99.9990
90.5948,88.4675,89.9004,88.4099,90.6992,92.9974,0.0000,92.8638,0.0000,92.9740,94.5572,95.9789,0.0000,99.9990
88.4582,90.4021,91.4640,89.1275,91.5760,91.7436,91.6535,92.8100,0.0000,92.3594,93.2396,93.5028,0.0000,98.6898
89.4134,91.7169,91.7811,89.3610,90.2607,0.0000,92.1642,91.1437,93.1078,93.4787,94.5170,0.0000,95.8440,97.2263
91.0735,93.2180,0.0000,0.0000,91.1326,92.6064,91.8835,93.0717,94.5457,95.8382,97.1028,0.0000,94.9720,97.4806
93.2180,94.7262,0.0000,94.4773,93.3616,94.1134,0.0000,93.1142,95.6992,97.1149,97.2244,0.0000,93.7255,0.0000
0.0000,97.3734,97.2764,95.8728,95.5696,95.4588,94.0641,91.9830,0.0000,97.2244,98.5288,99.9990,0.0000,92.5355
96.0019,97.3524,96.2254,96.2286,94.9049,0.0000,92.9131,93.5952,91.2900,0.0000,0.0000,0.0000,93.7201,94.9666
95.4005,97.6287,96.3833,0.0000,93.7421,94.4142,0.0000,93.8878,92.1708,94.0613,0.0000,0.0000,0.0000,97.5841
96.7111,99.3587,96.8191,0.0000,0.0000,96.9529,94.7670,93.5631,94.1462,96.7479,99.6267,99.7383,98.6088,97.5536
0.0000,99.9990,0.0000,99.9990,98.6898,98.5135,96.9529,0.0000,94.9193,96.2775,98.6970,99.8901,99.9077,99.9161
