64.8153,65.6608,66.5190,67.3917,68.2817,69.2070,71.2899,72.3476,73.4565,74.4471,73.8389,73.9749,73.1645,72.9725
65.1040,65.9327,66.7609,67.5843,0.0000,69.6357,70.5338,71.2899,0.0000,75.6501,74.7414,75.0904,74.0742,73.9330
65.8441,66.7447,67.6636,68.6037,69.5690,70.4186,71.3593,72.2999,0.0000,76.7820,75.5910,74.9465,74.8414,74.9120
66.5356,67.4525,68.3855,69.3357,70.3046,71.2939,72.3235,73.3935,74.5163,75.5687,75.0533,75.8885,75.8275,75.9298
67.1175,68.0150,68.9181,69.8249,70.7329,71.6385,72.5378,73.4233,74.1292,74.9615,75.8952,77.0218,76.8277,76.9645
67.8041,68.7276,69.6628,70.6090,71.5654,72.5304,73.5002,74.4359,75.0765,0.0000,0.0000,78.2226,77.8195,78.0165
68.4564,69.4067,70.3793,71.3788,72.4119,73.4951,74.4957,75.4758,76.1677,77.2728,78.2873,79.3238,78.7902,79.0893
68.9270,69.8207,70.7134,71.5990,0.0000,74.3842,75.5020,76.5280,76.6163,77.4673,78.4086,79.2589,79.7440,80.1884
69.7151,70.6504,71.6106,72.6769,73.6352,74.3496,76.4317,77.6746,77.5514,78.4617,79.4731,80.3685,80.8191,81.3195
70.5416,71.4400,71.7157,73.6712,74.6586,75.2691,75.6442,77.5512,78.4646,79.5029,80.5542,81.5019,81.8965,82.4720
71.3831,72.4830,73.5215,74.7129,75.7115,76.3121,77.3424,78.4594,79.5020,80.5682,81.6474,82.6633,82.9711,83.6484
71.1413,73.0440,73.7279,75.7435,76.7803,77.2850,78.3713,79.4576,80.5450,81.6435,82.7493,83.8587,84.0356,84.8523
72.9653,74.1817,75.3573,76.6357,77.8794,77.8794,79.1307,80.2879,81.4415,82.6238,83.8399,85.0972,85.0798,86.0889
72.9334,73.9134,74.8762,75.8246,76.7437,76.8348,0.0000,80.5045,81.6112,82.7259,83.8464,84.9690,86.0889,87.3652
