D,D,D,D,D,D,D,R,D,L,L,L,D,D
R,D,D,R,D,L,L,L,D,L,U,D,D,D
R,R,D,D,W,U,U,R,D,D,W,D,D,D
R,R,R,D,L,W,U,R,D,D,W,D,D,D
R,R,R,D,W,R,D,W,D,D,L,L,D,D
R,U,W,D,L,W,R,R,D,L,L,L,L,L
R,D,W,D,W,R,U,W,D,W,W,U,D,L
R,R,R,W,D,W,W,L,L,L,L,R,D,W
U,W,D,W,D,L,L,W,U,L,W,R,R,U
W,L,L,W,D,W,W,R,U,R,R,W,U,U
D,W,W,D,D,W,W,U,U,W,W,R,U,W
D,D,W,D,D,W,U,W,W,L,L,W,U,U
R,R,R,R,R,R,U,W,D,W,U,W,U,U
W,U,W,R,R,U,U,W,D,W,U,R,R,W
