R,R,L,L,R,R,R,W
D,R,W,U,R,R,R,R
D,W,U,W,U,W,U,W
W,R,U,L,L,L,W,D
R,R,U,L,L,W,L,L
W,D,W,U,D,W,D,W
L,L,L,L,W,L,L,W
W,U,L,L,L,W,R,R
