64.5395,65.2758,66.0760,66.8651,67.7542,67.3594,67.4255,66.6207,65.8142,64.9037
65.3255,65.9732,66.9426,67.0116,68.8333,68.2155,68.4488,67.4175,66.5154,64.6803
66.1325,66.0840,67.9636,68.9012,70.0705,69.0335,68.1517,67.2788,67.2235,66.4106
67.0368,67.9350,68.8534,0.0000,69.9684,69.0336,68.1892,67.4581,68.2301,67.2107
67.8341,68.8534,69.9007,70.9773,71.0319,0.0000,68.8637,68.1851,68.0529,67.1495
0.0000,0.0000,0.0000,72.0644,71.9987,70.0884,69.8811,69.0408,69.0717,0.0000
73.1989,74.0453,73.7851,73.0456,73.2015,71.9870,70.9057,69.8668,70.0108,68.9770
74.0804,75.1817,74.8398,73.9191,72.9445,71.9465,70.9472,69.9437,69.0727,68.1791
74.1399,75.0487,75.9202,74.9224,72.7636,71.6943,70.6657,69.5626,68.5738,67.6249
74.9228,76.0298,77.1756,76.0160,0.0000,70.6348,69.7987,67.8882,67.5961,66.8157
