92.9496,93.1117,0.0000,94.6006,94.5196,0.0000,87.9323,86.7735
94.1660,95.5702,95.9250,95.8684,95.7660,93.1554,90.4500,0.0000
0.0000,94.7427,95.8987,97.1477,0.0000,91.7810,90.5622,0.0000
94.5614,0.0000,96.0723,97.2678,0.0000,92.7144,90.5770,88.2007
95.8185,95.3962,96.8914,97.1120,95.7950,94.2153,92.7426,0.0000
0.0000,93.5757,95.6315,96.8288,95.4401,93.1007,92.9997,0.0000
93.3192,94.8619,94.9578,96.4072,94.1211,92.7764,91.7414,90.4122
90.9087,0.0000,92.7859,94.8838,0.0000,91.5711,91.6833,89.4162
