W,L,L,R,U,W,R,R,L,L,L,D,W,W
R,R,W,U,U,W,U,W,D,W,W,D,W,U
D,L,L,W,U,W,W,D,L,D,R,R,R,U
W,U,L,U,W,W,R,D,W,D,D,R,R,U
W,U,U,U,D,L,R,R,W,D,D,L,U,U
R,R,U,W,D,D,R,R,W,D,W,W,U,W
U,W,D,W,D,D,W,W,L,L,L,U,W,W
W,D,D,W,U,W,U,W,W,U,L,U,L,D
U,D,R,R,U,W,W,U,R,U,L,D,W,D
R,R,W,U,U,W,W,U,R,U,W,D,D,L
D,U,L,U,W,D,L,U,W,U,R,D,L,L
D,W,D,W,L,L,W,W,U,L,L,W,W,U
W,W,D,W,U,W,D,L,U,W,U,U,W,U
R,R,R,W,U,L,L,W,U,L,W,U,L,U
