D,D,W,R,R,R,R,R,R,U,W,D,W,D,W,D,D,W
R,R,R,R,R,R,U,R,U,U,L,L,U,L,L,L,D,L
W,D,R,U,R,R,R,R,U,U,L,L,U,U,L,L,L,L
R,D,D,R,R,R,R,R,U,U,U,L,U,U,U,L,L,L
R,R,R,W,R,R,R,U,U,U,U,L,U,U,U,U,L,L
R,U,U,L,R,U,R,U,W,U,U,L,L,L,U,U,L,L
U,U,U,W,D,D,D,U,R,U,D,W,D,D,L,L,L,L
R,R,R,D,D,D,D,D,R,D,D,D,D,D,D,L,L,D
D,R,D,D,D,D,D,D,D,D,D,D,D,D,D,W,R,D
R,R,R,D,D,D,D,D,D,R,D,D,L,D,L,L,W,D
R,R,R,R,D,D,D,D,R,R,D,L,L,L,L,L,L,L
R,R,R,R,D,D,D,D,L,U,W,U,L,U,L,L,L,D
W,R,R,U,W,R,D,L,L,L,L,W,W,U,U,U,U,R
R,U,W,L,R,U,W,U,U,L,L,L,R,U,U,U,U,U
R,R,R,R,U,U,R,U,U,U,L,L,R,U,U,U,U,U
R,R,R,U,U,W,U,U,L,U,U,L,U,U,U,U,L,U
D,D,R,U,U,L,U,W,L,L,L,L,U,U,U,U,U,U
R,D,L,U,U,R,D,R,U,L,L,W,U,U,U,U,U,U
