R,R,R,R,U,W,D,L,L,L,L,L,L,R,U,L,L,L
R,R,R,U,U,L,L,L,L,L,L,W,U,U,W,U,L,L
R,U,U,U,U,L,L,W,U,L,L,L,L,U,R,U,L,L
U,U,U,U,U,U,L,L,L,L,L,L,L,D,D,D,L,D
U,W,U,R,U,U,U,U,L,L,L,D,D,D,D,D,L,D
L,L,U,U,U,W,U,U,W,U,D,D,D,D,D,D,W,D
U,U,U,U,U,L,U,D,L,D,D,D,L,D,D,D,D,D
U,U,U,U,U,L,U,W,R,R,D,D,D,D,D,D,D,L
U,U,R,R,D,L,L,R,R,R,R,D,D,L,D,D,L,L
W,R,R,R,U,L,L,R,R,R,R,R,D,W,D,D,D,W
R,R,R,U,U,U,R,R,R,R,R,R,R,U,L,L,L,L
U,U,W,U,U,U,R,R,R,R,R,R,R,U,U,L,L,L
U,U,R,U,U,U,R,R,R,U,U,R,R,U,U,D,D,L
U,U,U,W,U,U,U,U,W,U,R,R,D,R,D,D,D,W
U,U,U,L,W,R,R,R,R,R,R,R,R,D,D,D,D,W
W,U,U,R,D,R,R,R,D,D,W,R,R,R,R,D,D,D
R,R,R,R,R,R,R,R,R,D,W,R,R,R,R,R,D,D
R,R,R,R,R,R,R,R,R,R,R,R,R,R,U,W,L,L
