R,R,R,D,W,R,D,D
W,W,W,D,W,W,D,L
U,D,W,R,R,R,D,D
R,R,D,W,W,R,D,D
W,W,R,R,R,W,D,D
W,U,U,R,R,D,D,D
R,U,U,W,R,R,D,L
L,R,R,R,U,U,W,U
