R,R,R,D,D,W,D,D,D,W,D,R,R,R,D,D
R,R,R,D,D,D,D,R,R,R,D,R,R,R,D,D
R,R,R,R,D,D,D,D,R,R,D,D,D,W,D,D
R,R,R,R,R,R,R,D,R,R,D,D,D,W,R,R
R,R,R,R,R,R,R,R,R,R,R,D,D,R,D,U
W,R,R,R,R,R,R,R,R,D,D,D,D,R,D,D
R,R,R,R,R,R,D,D,W,D,D,D,D,D,D,D
R,R,R,R,R,R,R,R,R,D,D,D,R,D,D,D
R,R,R,R,R,R,R,R,R,R,D,D,D,D,D,D
R,R,R,R,R,R,R,D,R,R,R,R,D,D,D,D
R,R,R,R,R,R,R,R,R,R,R,R,R,D,D,L
R,R,R,R,R,R,R,R,D,W,R,R,R,R,L,L
R,R,R,R,R,R,R,R,R,R,R,R,R,U,D,D
R,R,R,R,R,R,R,R,R,R,R,R,R,R,D,D
R,R,R,R,D,R,R,R,R,D,W,D,W,D,D,D
R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,D
