79.4300,80.4961,79.5921,80.5185,79.4771,78.4436,77.4188,76.3913,75.3784,73.3119
0.0000,79.5400,80.4314,79.5716,79.6794,78.6037,77.5456,76.3931,75.3945,74.2863
78.9232,79.3605,80.4032,79.2411,78.6914,0.0000,0.0000,75.3963,75.5427,74.4037
81.1277,0.0000,0.0000,78.1229,77.5738,76.4252,74.2254,75.3453,73.5671,73.4305
82.2151,80.1423,79.0807,76.9879,76.4809,75.4614,0.0000,74.6461,74.8981,73.8498
83.5754,81.7562,0.0000,0.0000,0.0000,77.5494,76.5201,75.6202,74.7437,73.8474
84.9212,83.8237,82.8172,82.5127,0.0000,78.7204,0.0000,76.6353,75.6316,74.6392
86.1938,84.9338,83.6361,83.5796,82.4751,80.9770,78.6444,77.7915,76.6353,75.5206
86.0718,85.0484,83.0262,82.5356,0.0000,79.9330,78.0289,78.8747,0.0000,75.6187
87.3496,86.0718,84.7264,83.4898,83.6957,81.2434,79.9330,80.0395,77.7946,76.6366
