92.8753,94.2637,95.5170,97.0163,97.1192,98.4204,98.5653,0.0000,88.6901,87.5219
91.6549,0.0000,93.6762,95.8915,97.0248,97.1024,96.9491,94.1640,91.2186,0.0000
92.4204,90.0212,0.0000,0.0000,95.7603,95.8217,0.0000,91.4965,89.4990,90.4623
0.0000,0.0000,99.9990,97.5052,0.0000,93.4185,93.7305,93.4092,90.9413,88.8594
95.5497,0.0000,99.9990,0.0000,0.0000,92.1121,91.4702,92.0864,91.9270,89.6781
96.8193,98.4996,99.9990,99.9990,0.0000,92.2605,0.0000,0.0000,90.8224,91.6643
94.9312,96.9588,0.0000,97.5052,0.0000,94.6881,94.5915,93.1035,91.7376,0.0000
96.5131,96.8041,95.5347,96.1563,96.2042,94.6331,93.2725,91.1089,91.4979,89.1101
95.4154,96.6870,0.0000,94.8950,0.0000,92.0732,90.9957,0.0000,91.6039,0.0000
94.2884,95.3012,95.3598,94.1948,91.7734,90.9629,0.0000,86.2821,88.6341,86.2821
