U,W,D,L,L,L,L,L,L,W,R,D,U,D,D,R,R,U
U,L,L,L,L,W,U,U,D,D,W,D,W,D,D,D,D,U
U,W,U,L,U,W,U,R,R,R,D,D,W,D,L,D,D,W
U,W,U,W,U,L,D,L,D,W,D,L,L,D,D,D,D,L
W,R,U,L,L,L,D,W,R,R,D,D,W,D,L,D,D,W
R,U,U,L,U,W,D,W,W,W,D,L,W,D,W,D,D,D
D,W,U,D,L,R,R,R,R,L,L,W,R,R,U,L,R,D
D,D,W,L,L,D,U,R,R,D,L,L,L,U,U,R,R,D
D,R,D,L,L,D,D,W,W,D,L,L,R,D,D,D,D,D
D,D,D,W,R,D,D,W,U,L,L,L,R,R,R,R,D,D
D,R,R,R,W,D,L,W,U,U,L,L,W,W,D,W,D,D
R,R,R,U,L,L,L,R,U,W,U,U,R,R,R,R,R,U
R,R,R,U,W,U,L,L,W,W,W,L,R,R,U,W,U,U
U,W,U,U,W,U,U,W,L,L,R,D,D,D,R,R,R,U
U,R,U,W,W,U,U,L,U,D,W,R,R,R,D,R,R,W
U,R,U,L,L,U,U,L,U,R,R,U,U,W,D,R,U,L
U,U,U,U,L,L,L,U,R,R,U,U,U,D,W,W,U,U
U,U,U,U,U,U,L,W,U,R,U,W,W,D,L,W,U,U
