34.4020,34.8779,35.3537,35.8282,36.2988,36.7610,36.2973,35.8126,35.3235,34.8665,35.2964,35.7491,36.2007,36.5957,37.1209,36.8730
34.5752,35.0995,35.6335,36.1876,36.7731,37.4040,36.7596,36.0569,35.4840,35.2376,35.7449,36.2526,36.7280,0.0000,37.7493,37.3707
34.5517,0.0000,35.5852,36.0234,36.4194,36.7717,36.2853,34.8265,35.1508,35.6151,36.2471,36.7775,37.3143,37.8612,38.3364,37.8583
35.0511,35.5766,36.0429,36.5466,36.9478,36.5286,36.0894,35.5448,35.1590,35.0390,36.6720,37.2284,37.7994,38.3890,39.0028,38.3397
35.3924,35.9450,36.5564,37.0840,37.5800,37.0555,36.5303,36.0020,35.6329,0.0000,36.8555,37.3769,37.8907,38.3889,38.3922,37.8942
0.0000,35.5585,37.0464,37.6194,38.2451,37.5865,36.9649,36.3743,36.0998,36.6220,37.0959,37.6952,38.3292,38.9986,38.3838,37.7968
36.6795,36.9609,37.2001,37.4535,37.6260,37.1505,36.6655,36.2004,36.5191,37.0355,36.7937,37.2543,37.7890,38.3241,37.8394,37.3265
37.1706,37.4960,37.7311,37.9997,37.6416,37.1688,36.6945,36.4675,37.0016,37.6610,37.0277,36.8046,37.2059,0.0000,37.2551,36.8489
37.6623,38.0439,38.2665,38.6209,38.1944,37.6640,37.1405,36.6500,36.4520,36.0439,36.4408,36.3280,36.5774,35.9990,35.6590,36.2537
38.1533,38.6072,38.7963,39.2693,38.7527,38.2019,37.6553,37.1157,36.6100,36.0860,35.9319,35.8414,35.9834,35.5123,35.2404,35.6845
38.6414,39.1909,39.3138,39.9520,39.3094,38.6966,38.1061,37.5189,36.9251,0.0000,35.4124,35.3388,35.3192,34.0586,34.7097,35.1258
39.1238,39.8022,39.2020,39.3539,39.2013,38.7028,38.1873,0.0000,36.7249,36.2609,35.7528,35.2885,34.8664,34.3558,0.0000,34.6255
38.6353,39.1348,38.7532,39.2003,39.8026,39.1352,38.5070,37.9344,37.3097,36.7168,36.1447,35.5937,35.0640,34.5431,34.0397,34.1213
38.1373,38.5106,38.2856,38.6923,39.1341,38.6858,38.1962,37.6907,37.1703,36.6437,36.1159,35.5908,35.0711,34.5576,33.9555,33.6689
37.6416,37.9832,38.4471,39.0634,39.7287,39.0628,38.3321,37.7144,37.1275,36.5639,36.0184,35.4873,34.9683,34.4595,32.9898,33.1651
0.0000,37.5797,38.0669,38.5631,39.0506,38.5631,36.9998,37.1106,36.6451,36.1740,35.6999,35.2248,34.7502,34.2771,33.6997,33.2114
