D,D,W,R,D,W,R,R,R,U,W,D,W,D,W,D,W,W
R,R,R,R,R,R,R,U,U,U,L,R,U,R,R,L,L,L
W,D,R,R,R,U,U,U,U,U,L,W,U,R,U,L,D,R
R,R,R,R,U,U,R,R,U,U,D,R,R,D,U,D,D,D
R,R,R,W,R,R,R,R,R,R,R,R,R,D,D,D,D,D
W,U,R,R,R,R,U,U,W,D,D,U,U,W,R,D,D,D
R,U,W,W,U,D,R,D,W,D,D,W,W,D,W,D,D,L
R,D,R,R,R,R,R,R,R,R,R,R,R,R,R,L,L,L
W,D,R,D,R,R,R,R,R,R,R,R,R,U,W,W,W,U
W,D,R,D,D,R,D,D,U,R,D,R,U,U,L,L,W,U
D,D,W,D,D,W,D,D,R,R,R,R,R,U,L,L,R,U
R,R,R,R,D,R,D,D,L,U,W,U,U,U,L,L,R,U
W,U,R,D,W,R,D,L,L,L,D,W,W,U,U,L,R,R
D,D,W,L,D,U,W,U,D,D,D,D,D,W,U,U,R,U
R,R,R,R,D,R,D,R,D,L,L,D,L,L,U,R,U,U
U,U,W,R,D,W,D,L,D,L,L,U,L,U,W,W,U,U
R,D,R,R,R,R,D,W,D,L,L,U,L,L,R,R,U,U
R,D,R,R,U,W,D,L,L,L,L,W,U,R,D,U,W,U
