85.7993,86.6730,85.1838,87.3356,87.9637,89.1374,0.0000,100.0000,0.0000,93.3261,93.8743,95.1227,95.0679,92.7951
86.8366,88.1258,86.6747,88.6919,0.0000,91.6723,0.0000,98.3839,95.8976,94.4991,0.0000,95.0679,94.1318,94.0869
0.0000,89.6442,88.5982,90.1271,91.6723,92.8929,94.3685,95.7462,95.7952,94.5341,93.0723,93.0967,95.2721,95.3324
0.0000,0.0000,87.7452,88.8096,0.0000,92.1964,93.3841,94.5524,95.6602,0.0000,91.2842,93.2266,95.4527,96.6067
98.6908,100.0000,0.0000,89.5293,90.7139,91.8159,92.9907,0.0000,97.0696,95.8087,93.2782,95.0657,96.5479,98.0339
0.0000,100.0000,0.0000,90.3209,91.5658,0.0000,94.3748,95.9160,97.1902,95.9042,94.5513,95.1547,96.0125,98.1948
100.0000,0.0000,89.5875,90.7818,0.0000,94.3269,93.4675,0.0000,100.0000,0.0000,95.0568,96.3875,97.8175,98.1734
97.3276,95.8809,0.0000,92.1405,0.0000,95.6885,94.6034,0.0000,100.0000,0.0000,95.0236,96.4212,96.5554,96.8505
94.8265,94.4969,93.1452,93.3670,94.6427,95.7697,95.7254,97.1647,98.5231,0.0000,93.9131,95.0200,0.0000,94.3960
92.4721,93.0785,92.2454,94.3244,95.6914,95.7782,95.5068,96.6173,97.1647,0.0000,92.6546,92.4506,91.1316,91.8798
92.5660,0.0000,94.1321,94.3787,95.6099,95.1304,96.5571,97.9707,96.8841,0.0000,0.0000,91.3874,90.2893,89.5754
90.9898,93.3739,93.4534,94.6216,97.0941,97.3559,0.0000,98.2576,98.0347,96.6516,94.2258,92.7417,90.2870,89.1069
89.6332,92.0679,93.3740,94.7436,96.1905,97.3552,98.6475,99.5892,97.2032,95.8551,94.4377,92.0964,89.8678,88.7035
87.9544,90.1178,92.2745,93.3653,0.0000,0.0000,100.0000,100.0000,0.0000,94.4610,93.3545,92.1247,90.7987,88.4509
