D,D,W,D,D,D,D,R,R,D,D,L,W,R,R,U,U,L
D,R,D,D,D,D,D,W,R,R,D,W,R,U,W,U,U,U
R,R,R,D,L,D,D,D,D,R,R,U,U,U,R,U,U,U
R,R,R,R,W,D,D,D,D,D,D,W,U,U,U,W,U,U
R,U,R,R,R,R,D,D,L,D,D,D,D,U,U,W,U,W
R,R,D,W,D,R,D,D,D,D,D,D,D,D,D,D,W,U
D,R,D,R,R,D,D,R,D,R,D,D,D,D,D,D,L,W
R,R,D,L,W,D,D,L,D,L,W,D,D,L,D,D,L,L
W,W,D,W,D,D,D,W,D,W,D,D,D,W,D,W,D,L
W,R,D,R,D,D,D,L,R,R,D,L,D,L,L,L,L,L
R,R,U,R,R,D,D,D,D,R,D,D,D,L,L,L,W,U
U,R,R,R,R,R,D,D,D,D,D,D,D,W,U,W,D,W
W,R,D,D,D,W,L,R,D,D,D,R,D,D,W,D,D,L
W,W,R,R,R,R,D,R,D,D,D,R,R,D,L,L,L,L
D,R,R,R,R,R,D,R,R,D,D,W,R,D,L,L,L,W
R,D,R,R,R,R,R,D,R,R,R,R,W,D,D,W,D,L
U,W,W,D,W,D,W,D,D,R,R,U,L,L,L,L,L,L
W,U,W,R,R,R,R,R,L,L,R,U,U,U,U,L,L,W
