79.8955,80.9325,81.9846,83.1992,84.3181,85.4421,86.5794,87.8779,87.7248,85.2605,85.4836,84.2405
80.1748,81.1952,81.0544,83.1572,84.3475,85.4793,85.4421,0.0000,85.2605,84.2587,84.2423,83.3095
80.8940,80.6854,81.5893,82.4977,0.0000,83.1666,0.0000,82.7272,83.9803,0.0000,83.2072,83.8364
79.6834,81.5997,82.6820,83.7160,82.6158,82.0084,80.9235,81.5634,81.6364,81.3048,82.3808,82.7307
81.2920,82.6025,83.7952,83.7772,82.6642,0.0000,0.0000,80.5287,80.8910,81.4152,83.5748,85.0817
81.1338,82.9122,85.0677,85.0349,0.0000,85.0445,85.7048,0.0000,83.1547,82.5731,81.6611,0.0000
83.1986,84.4537,85.0938,86.1676,87.4510,87.2984,86.9326,86.6478,84.3405,83.7201,83.8409,0.0000
84.1311,85.6601,85.6298,86.2427,87.4042,88.4904,88.0833,88.0578,85.6874,84.7476,83.6519,82.5011
81.8352,0.0000,86.6937,0.0000,88.0015,89.8575,90.4104,0.0000,86.8272,85.9003,0.0000,82.1329
0.0000,0.0000,87.8515,89.0743,90.1433,91.2181,90.3584,89.3028,88.1025,86.9322,85.8493,84.4326
86.3161,87.4553,88.6053,90.0252,91.3438,92.6747,91.5869,90.3831,89.1800,87.8877,86.3624,0.0000
86.4264,87.5946,87.4553,0.0000,91.6289,92.8846,92.8210,91.4674,90.1454,0.0000,83.9019,82.7934
