L,L,L,W,W,U,W,U,U,W,U,U,L,D,L,L,D,L
U,W,D,D,W,U,U,W,U,W,W,U,U,D,W,D,D,W
W,U,L,D,W,U,W,W,U,U,W,W,U,W,W,D,W,W
U,D,R,R,R,U,U,W,U,W,W,W,W,U,R,R,W,U
R,R,D,W,W,U,U,U,U,W,R,R,D,U,R,W,U,W
W,W,D,L,D,W,U,U,U,L,L,W,L,R,D,R,U,R
U,W,W,W,D,W,D,D,R,W,U,D,W,W,D,W,U,W
U,U,U,W,U,L,L,L,D,W,W,D,D,R,W,W,W,U
U,R,W,U,W,W,L,L,L,L,L,L,L,L,W,U,U,U
R,R,U,U,L,L,W,L,L,L,W,U,U,L,W,W,U,U
D,D,U,U,W,U,W,W,U,L,L,W,U,D,R,D,U,U
R,D,W,U,L,W,U,W,W,W,W,L,R,R,R,R,W,U
R,R,L,L,D,W,W,U,W,W,W,D,W,W,D,W,D,U
D,U,W,U,W,D,W,U,L,L,W,D,W,R,D,L,D,W
W,U,L,R,R,D,L,W,U,W,L,L,L,L,R,W,W,W
D,U,U,R,R,D,W,D,W,W,U,W,W,W,D,W,W,D
D,W,U,W,W,W,R,R,R,D,W,U,W,L,L,U,W,D
W,R,R,R,R,R,W,R,R,R,R,U,L,W,U,U,L,L
