L,L,U,W,U,W,U,W,U,U,U,W,D,D
D,L,U,L,W,D,W,R,U,R,R,L,L,L
D,W,W,R,D,L,D,W,W,W,W,W,U,W
W,W,D,W,D,W,D,W,U,W,W,W,W,U
D,W,D,W,D,L,L,W,U,U,U,U,W,U
R,R,R,R,R,W,W,W,U,W,U,L,L,L
W,W,R,R,U,W,R,R,R,D,L,W,D,W
R,R,R,R,U,D,W,U,W,D,D,W,U,U
W,W,D,W,R,D,W,U,W,U,W,W,L,L
W,R,D,D,R,R,L,D,D,U,W,U,W,D
U,W,D,L,L,W,L,L,L,L,W,W,R,R
L,D,L,L,U,W,W,U,U,U,W,W,U,W
U,D,W,R,U,L,W,U,U,W,U,R,U,L
W,W,R,R,U,R,R,L,U,L,L,W,U,W
