R,D,D,D,D,R,R,R,R,R,U,L,L,L
W,D,D,D,D,R,R,R,R,U,U,L,L,L
R,D,D,D,D,D,R,R,R,U,U,U,L,D
R,R,D,D,L,L,D,D,D,R,D,D,D,D
R,R,R,R,W,D,D,D,D,R,D,D,R,D
R,R,R,U,L,D,D,D,D,W,D,D,D,D
R,R,R,U,R,D,D,D,D,D,D,D,L,D
R,R,R,R,R,R,D,D,D,D,D,D,W,D
R,R,R,R,R,R,R,D,D,D,D,D,D,D
R,R,R,R,R,R,R,R,D,D,R,D,D,D
R,R,R,R,R,R,R,R,R,D,R,D,D,D
R,R,D,W,R,R,R,R,R,R,R,R,D,D
R,R,R,R,R,R,R,R,R,R,R,R,D,D
R,R,R,U,W,R,R,R,R,R,U,W,D,L
