U,W,R,R,D,W,D,L,L,D,W,W,R,R,R,R,L,D
W,W,R,R,D,L,L,W,W,D,R,R,R,U,U,W,W,D
U,W,W,D,L,U,L,R,D,D,W,U,W,L,R,R,U,W
U,L,L,D,W,U,R,D,D,R,D,D,D,W,U,R,U,L
U,W,U,W,R,D,W,D,D,D,R,R,D,L,U,W,L,L
U,L,L,L,W,D,R,D,R,D,W,W,L,L,W,W,W,W
L,L,L,R,U,L,W,D,L,L,R,R,U,L,D,D,D,D
U,L,L,U,U,U,W,D,D,W,R,U,U,U,R,R,D,D
U,W,U,W,R,R,R,D,L,L,U,W,U,W,W,W,D,L
W,R,D,L,W,W,D,D,L,W,U,U,W,U,U,L,L,W
W,W,L,W,U,R,R,D,W,W,U,R,D,W,U,L,L,L
R,R,R,R,U,U,W,W,W,R,U,W,R,R,U,W,U,R
R,U,W,W,W,U,L,W,W,D,W,W,R,R,U,L,L,U
U,U,U,L,L,W,U,L,W,R,R,R,U,W,U,L,D,U
U,U,U,U,U,R,U,R,R,D,W,W,R,D,L,W,R,D
U,U,U,W,U,R,R,R,R,R,R,R,R,D,D,W,D,D
U,W,L,W,D,U,W,R,R,U,U,W,W,D,L,L,L,L
U,R,U,R,R,R,R,U,R,R,U,W,U,D,W,U,L,L
