D,D,D,D,D,W,D,D
D,D,D,D,D,W,D,L
D,L,L,D,D,D,L,W
L,L,L,L,L,L,L,W
U,L,L,U,L,L,W,D
U,U,W,U,U,U,W,D
U,U,W,U,U,U,L,L
U,U,L,L,U,U,W,U
