R,R,R,R,R,L,L,R,W,L,L,L
U,W,U,U,W,U,L,U,L,L,L,L
W,R,R,R,R,U,U,U,U,U,U,W
R,U,W,U,U,U,U,W,U,U,U,L
R,R,R,R,R,R,R,R,W,R,U,L
W,W,W,W,R,R,D,W,D,D,W,W
R,R,W,W,R,R,R,L,L,L,L,L
R,R,R,R,W,W,U,W,U,L,L,L
R,R,R,W,R,R,U,L,U,L,U,U
R,R,W,W,D,D,U,R,W,U,L,U
W,W,W,R,R,D,W,W,U,U,L,U
W,W,R,R,R,R,W,W,U,U,W,U
