R,R,U,R,R,W,W,R,R,U
U,U,U,R,U,L,L,L,U,U
U,U,R,R,U,W,U,L,D,W
U,U,R,U,U,R,U,R,R,U
U,U,R,U,U,U,U,R,U,U
U,R,U,U,U,U,W,U,U,U
U,W,U,U,L,W,W,U,U,U
W,R,U,U,W,R,R,U,U,U
U,U,U,W,U,U,W,U,U,W
U,U,W,R,U,W,W,W,U,L
