67.6017,68.3244,69.1363,69.5444,68.7220,68.2379,68.1604,69.0300,69.9105,70.7817,71.6523,72.5204,74.5780,73.5978,73.2788,73.3209
68.4281,69.2356,70.1229,70.6394,69.5892,69.1119,68.5938,69.4641,70.5080,71.4712,72.4505,73.4861,74.6367,73.6954,74.2221,74.3151
69.2543,70.1629,71.1178,71.7903,0.0000,70.0527,69.3494,69.0693,71.0264,72.0511,72.7870,73.1754,73.7665,74.2119,75.2766,75.3282
70.0783,71.0439,72.1142,72.8440,72.0393,71.0883,70.2353,70.0962,0.0000,73.0601,73.8126,74.1372,74.7793,0.0000,76.4168,76.3489
70.7613,0.0000,73.1304,74.0187,73.0303,72.0367,71.0960,71.0270,73.0750,73.9517,74.8612,75.0967,75.8669,76.7737,77.4533,77.3675
71.7179,72.9009,74.0059,75.2510,73.9963,72.8183,71.9478,72.8493,73.9483,74.9444,75.9538,76.0412,76.8709,77.8346,78.5901,78.3968
70.9601,71.9298,72.9009,0.0000,72.9042,72.0367,72.6979,73.7427,74.8277,75.9376,77.0912,76.9716,77.8879,78.9066,79.7641,79.4256
70.1172,70.9613,71.7299,70.8810,71.7414,71.0515,72.9381,73.9103,74.8911,75.8781,76.8710,77.8772,78.9216,79.9862,80.9839,80.4493
69.2724,70.0168,70.7826,71.6255,71.4138,72.2513,73.2732,74.2026,75.1282,76.0452,0.0000,78.7987,79.9159,81.0676,82.2611,81.4614
68.5809,69.4258,70.2962,71.1969,72.1055,73.0790,74.0797,75.0901,76.1231,77.1832,78.2769,79.2474,80.2744,81.2944,82.2863,82.4531
68.5629,69.3894,70.2093,0.0000,72.7978,73.7878,74.7901,75.8043,76.8317,77.8722,78.9252,79.9901,81.0860,82.3028,83.4916,83.5782
69.3642,70.3078,71.2614,72.3868,73.4278,74.4367,75.4469,76.4616,77.4827,78.5075,79.5319,80.5503,80.8594,82.6192,84.7467,85.9069
70.1283,71.2045,71.0132,71.8762,73.9084,75.0282,76.1126,77.1785,78.2670,79.3823,80.5302,81.7192,82.9617,84.3624,85.7856,87.1998
69.8720,70.7229,71.5398,72.4685,73.4016,0.0000,76.4447,77.4881,78.5400,79.5974,80.6557,81.7080,82.7435,83.7462,84.6813,0.0000
70.3708,71.3551,72.3684,73.4211,74.5082,75.6374,76.6564,77.7149,78.7923,79.8912,81.0156,82.1712,83.3664,84.6134,85.9306,87.3459
70.6091,71.5936,72.5905,73.5980,74.6125,75.6307,76.6480,77.6778,78.7171,79.7648,80.8193,81.8783,82.9387,83.9956,85.0420,86.0678
