91.0279,90.8655,89.7059,0.0000,95.9689,97.2438,98.5309,99.9990,99.9990,99.9990,99.8284,98.4460
92.2606,92.2006,89.9951,89.6949,0.0000,97.2743,97.2438,0.0000,99.9990,0.0000,98.4460,97.8363
93.4962,92.2676,91.8320,90.8531,0.0000,94.8145,0.0000,95.7375,97.3110,0.0000,97.7477,99.0586
93.5677,92.3308,93.1226,93.1405,91.9129,93.2603,92.0991,93.3251,94.7794,95.6560,96.9413,99.2105
96.1663,0.0000,94.4582,93.2096,90.9227,0.0000,0.0000,0.0000,93.4498,95.5410,97.8745,99.2829
97.4437,97.4658,97.0696,0.0000,0.0000,89.5572,91.2893,0.0000,94.9316,96.5093,97.9322,0.0000
97.4087,97.3868,96.2155,93.6225,93.6013,91.7341,92.7216,92.7537,93.8862,96.3482,97.7811,0.0000
98.7044,98.8232,0.0000,92.4359,92.7854,93.7982,95.2744,95.0499,92.7301,94.9611,96.1927,94.9387
99.9990,0.0000,92.2907,0.0000,93.7441,94.0324,95.4273,0.0000,92.4834,93.5794,0.0000,95.0018
0.0000,0.0000,93.5191,94.9135,96.1543,96.3440,95.1185,93.8701,93.3155,94.4764,95.6064,94.4233
91.0662,92.2952,93.5439,95.0791,97.5629,99.0000,0.0000,0.0000,94.3424,95.7364,98.3653,0.0000
90.9381,92.1335,91.2408,0.0000,97.8347,99.1671,99.1774,96.6939,94.2525,0.0000,99.9990,0.0000
