U,U,W,D,D,W,U,U
W,U,L,L,L,W,U,U
W,R,U,L,D,R,U,W
L,L,U,R,D,W,U,W
U,W,W,W,D,U,W,U
L,L,L,W,U,W,W,W
W,U,D,R,U,L,L,W
R,U,W,R,U,U,L,L
