74.4360,75.2591,0.0000,76.3851,77.2951,0.0000,79.2975,79.3634,79.7103,81.0630
75.3361,76.3753,77.4318,78.4985,78.4479,79.1871,80.3536,80.3935,81.8536,83.5183
76.0374,77.2595,77.2251,78.3667,79.4028,78.3585,79.1061,78.3690,79.4523,0.0000
75.1472,76.1220,76.1913,0.0000,0.0000,77.3953,78.0121,78.2625,79.4213,78.2533
74.2522,75.0973,75.8350,76.8111,77.0239,0.0000,77.0121,77.2958,78.1585,77.3189
0.0000,0.0000,0.0000,77.9395,78.0862,79.0055,77.8042,76.8554,77.0924,0.0000
79.3255,81.1326,80.8446,78.9684,80.2382,78.2221,77.3503,77.0928,78.1382,76.9754
81.3638,82.4821,82.1271,80.8348,80.3994,79.3123,78.2404,77.2599,0.0000,75.9532
82.3145,82.4451,83.3443,81.0337,81.5591,80.2220,78.9637,77.8918,76.7830,74.7682
83.4006,84.6526,86.0605,0.0000,0.0000,79.0432,78.1017,78.3216,76.1734,75.1181
