U,R,R,R,D,L,L,L,L,L,R,R,R,R,L,L,W,U
U,W,W,W,D,L,D,L,W,R,R,W,W,D,L,L,L,W
W,L,L,R,D,W,D,W,W,U,W,W,L,L,L,L,W,D
W,L,L,R,L,L,L,W,D,W,W,U,L,L,L,R,R,D
W,W,R,R,W,U,W,L,D,R,R,U,L,L,W,W,W,D
D,W,W,W,U,W,W,R,D,R,R,R,R,W,W,W,W,W
R,R,W,U,U,W,R,R,D,D,R,U,W,W,L,D,W,W
W,W,D,U,U,W,W,W,R,D,W,U,W,U,U,D,W,W
U,L,L,R,R,R,W,R,R,R,R,W,W,U,W,W,W,U
U,L,L,U,R,R,U,W,D,R,R,L,L,W,W,U,W,U
U,U,W,U,W,W,U,D,L,D,W,W,W,D,D,R,R,W
D,W,W,U,D,W,W,L,L,D,L,W,W,D,D,W,U,W
D,W,W,W,D,W,W,L,L,D,W,W,W,W,W,W,U,L
W,R,R,D,D,W,L,L,D,R,U,L,L,L,D,R,U,L
U,R,R,R,D,R,R,W,D,L,L,W,U,R,D,W,U,D
U,R,R,U,R,R,U,W,W,W,D,W,W,W,D,L,D,D
U,R,U,U,W,U,U,L,W,W,W,R,R,R,W,W,D,D
W,R,R,W,L,L,W,U,U,R,R,R,W,U,L,L,R,U
