D,D,D,D,W,D,W,U,L,L,L,L,W,L,L,L
R,D,D,D,W,R,R,U,U,U,U,L,L,L,L,L
R,R,R,D,W,R,U,U,U,U,U,L,L,L,L,L
R,R,R,R,R,U,W,U,U,W,U,R,W,U,U,U
R,R,U,W,U,U,W,U,U,L,W,W,U,U,U,U
R,R,R,R,U,U,R,U,U,L,L,L,U,U,U,U
R,R,U,U,U,U,R,R,U,W,U,U,U,L,U,U
W,U,U,U,U,U,R,U,U,L,U,U,W,U,U,L
W,U,U,U,W,L,D,U,U,R,U,L,L,U,L,L
R,U,D,R,R,R,R,D,L,L,U,U,L,U,L,L
U,W,R,U,U,U,U,W,U,U,U,U,L,U,D,D
R,R,U,U,U,U,U,L,U,U,U,U,D,W,D,D
R,U,W,U,U,R,U,L,U,U,U,R,R,D,D,L
R,U,W,R,D,U,U,R,U,U,R,R,R,D,D,D
D,W,R,R,U,L,U,U,U,R,R,R,R,R,D,D
R,U,R,D,U,W,U,U,U,U,W,U,U,W,D,L
