U,U,U,W,W,W,L,L
W,W,U,L,W,W,D,L
L,L,D,D,R,D,D,W
U,L,R,D,D,R,D,W
U,U,R,D,L,L,W,U
U,U,W,D,L,L,W,U
U,D,W,D,W,U,W,W
W,R,R,W,R,U,W,U
