91.7255,94.1462,0.0000,100.0000,0.0000,0.0000,97.1033,99.5382,99.7802,100.0000
0.0000,96.9002,96.9006,99.3867,96.9048,95.0169,97.5330,97.5556,97.9782,100.0000
100.0000,99.3862,96.9002,96.9043,96.9388,94.5865,0.0000,100.0000,100.0000,0.0000
0.0000,96.9001,0.0000,0.0000,0.0000,94.9933,97.5062,100.0000,100.0000,0.0000
91.7254,94.1462,0.0000,94.9902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,97.4522,100.0000,100.0000,97.4793,0.0000,92.6508,0.0000
100.0000,0.0000,97.0337,99.4762,100.0000,100.0000,97.2614,94.5866,95.0832,0.0000
97.6760,99.0513,97.3964,97.2568,0.0000,0.0000,95.0602,92.8432,0.0000,97.5062
99.4714,99.4181,99.6993,99.7299,99.7333,98.1477,97.8002,0.0000,0.0000,100.0000
0.0000,97.4762,99.7269,0.0000,0.0000,95.8815,97.5385,100.0000,100.0000,100.0000
