U,D,W,R,R,W,D,W,R,R,W,D,W,D,W,D,W,W
R,D,W,R,U,L,D,D,R,R,R,R,R,D,L,L,L,L
W,D,L,L,U,L,R,D,L,W,D,W,R,R,U,W,U,D
W,L,D,L,U,U,R,D,R,R,R,R,R,U,L,D,L,W
W,D,D,W,W,U,W,D,W,R,R,U,U,U,L,L,L,L
W,D,D,W,U,W,L,L,W,R,U,U,U,W,U,D,W,U
R,R,W,W,W,W,L,L,W,L,U,W,W,W,W,D,W,W
W,W,L,L,L,L,W,D,W,W,W,U,U,W,U,D,W,W
W,U,W,L,D,L,W,D,L,L,L,U,W,D,W,W,W,U
W,W,L,L,D,W,W,W,U,L,L,D,W,D,D,R,W,W
L,L,W,R,R,W,L,L,U,U,L,L,L,D,D,L,D,W
L,L,L,R,R,R,W,W,R,R,W,U,R,R,L,L,D,W
W,W,U,D,W,W,L,U,R,R,W,W,W,W,W,R,R,R
R,R,W,D,D,L,W,U,R,R,R,W,W,W,U,W,W,W
D,W,U,W,D,W,U,W,L,W,U,L,L,L,W,U,U,W
R,R,W,D,W,W,W,L,L,R,R,U,U,L,W,W,U,R
R,R,L,L,L,L,L,W,D,W,L,L,U,U,U,L,U,W
R,R,W,L,L,W,L,L,W,U,W,W,U,U,U,U,W,W
