U,W,R,U,D,W,D,L,R,D,W,W,R,R,R,R,L,L
W,W,R,R,R,L,L,W,W,R,R,R,R,D,U,W,U,U
D,W,W,R,U,U,L,L,U,D,W,U,W,D,R,R,U,U
D,R,R,U,U,U,U,R,R,R,R,U,L,W,U,U,U,U
L,W,R,R,U,L,W,R,R,R,U,U,D,R,R,U,U,U
U,R,R,R,U,L,R,D,R,R,U,W,D,D,D,W,W,U
R,R,R,R,U,L,R,R,R,U,R,R,R,D,D,D,D,D
R,U,U,U,U,U,W,U,U,W,D,D,R,D,R,D,L,L
U,W,U,W,R,D,R,R,R,R,R,R,R,D,W,D,L,L
W,D,D,L,W,W,D,U,U,W,R,R,W,D,D,D,L,L
W,D,D,W,U,L,L,L,L,W,D,R,D,W,D,L,L,L
R,R,R,R,U,U,W,U,W,D,R,R,D,D,D,W,D,L
R,D,W,W,W,R,D,W,R,D,W,W,D,R,D,L,L,L
R,R,D,D,D,W,D,D,W,D,R,R,D,W,D,L,L,D
R,R,R,D,D,R,R,D,D,D,W,W,D,D,D,W,D,D
R,R,R,R,R,R,R,R,R,R,R,D,D,D,D,W,D,D
L,W,D,W,D,D,W,R,R,R,R,R,D,D,L,L,L,L
R,R,R,R,R,R,R,R,R,R,U,W,D,D,W,U,L,U
