W,R,R,R,R,W,D,D,L,L,W,W,D,W,L,L,R,R
R,D,R,R,R,W,D,L,L,W,U,W,D,D,W,U,R,R
R,R,R,R,R,D,L,W,W,U,W,R,D,L,W,U,W,W
R,R,R,U,W,D,W,D,D,W,U,W,L,R,R,U,L,L
D,W,R,R,R,R,W,D,D,U,W,D,L,R,R,U,L,L
D,R,D,R,U,W,U,D,W,U,L,L,L,L,R,U,W,W
W,W,D,R,R,R,R,R,W,U,U,U,L,L,D,D,D,D
L,L,L,L,R,R,U,W,D,U,U,U,L,L,D,D,L,D
U,W,W,R,R,R,U,L,D,D,R,D,L,W,D,D,L,D
W,R,D,R,R,W,U,L,R,D,W,L,D,W,D,D,W,W
U,W,D,R,U,L,U,R,R,D,L,L,R,R,U,W,W,U
U,W,W,U,U,L,U,W,W,D,W,U,R,U,U,R,D,U
W,W,W,W,U,U,U,D,L,W,D,L,D,U,R,R,R,D
U,W,W,W,U,U,R,R,W,U,L,W,D,L,R,R,U,W
W,R,D,W,W,R,R,R,R,U,U,L,L,L,W,D,L,W
W,W,D,R,D,U,R,R,R,U,W,W,U,W,W,D,W,D
D,D,D,W,D,W,D,W,U,U,W,L,R,R,R,R,D,L
D,R,R,R,R,R,R,R,U,U,R,R,R,U,U,W,D,W
