R,D,L,D,L,L,L,D
R,D,D,D,L,W,D,L
W,D,D,L,L,L,L,L
U,L,L,L,L,L,L,L
U,U,U,W,U,U,U,U
U,U,U,W,U,W,U,U
W,U,U,L,L,D,L,L
R,U,L,L,R,D,L,L
