W,W,R,R,D,D,L,L,L,W,R,R,R,R,R,D,L,W
L,L,L,W,D,D,W,L,L,L,L,U,R,R,R,D,D,L
W,U,W,D,W,W,R,U,U,D,W,U,W,R,U,W,D,W
R,U,W,D,D,W,D,U,W,D,W,W,R,U,U,W,R,R
U,W,W,W,D,U,D,W,L,L,L,L,W,U,W,R,R,W
U,W,R,R,D,W,D,L,W,U,W,W,W,U,W,R,U,L
R,D,R,R,R,R,D,W,R,U,W,R,R,U,W,U,W,U
W,R,D,W,R,U,W,U,W,U,L,W,D,W,D,W,U,U
R,R,R,R,W,U,L,W,R,U,L,U,L,L,L,W,U,U
W,R,R,R,R,U,L,L,L,U,U,U,U,D,D,D,W,D
W,W,U,W,U,U,U,L,W,D,R,U,L,L,R,R,R,D
W,W,D,W,U,L,U,D,D,L,W,W,D,W,D,U,W,D
W,L,L,R,W,D,R,R,D,W,D,W,D,W,D,W,D,D
D,W,W,W,L,L,W,W,D,W,D,L,L,U,L,W,D,L
D,D,R,R,U,R,R,D,D,D,D,D,L,L,D,W,W,U
D,D,W,R,D,R,R,R,D,D,L,L,L,L,L,L,W,W
D,L,L,D,D,R,U,W,U,U,U,W,U,W,D,W,W,U
W,L,L,R,D,L,U,R,U,U,U,L,L,W,R,R,R,R
