R,R,D,L,L,L,L,L,R,R
W,W,D,L,L,L,L,W,R,U
L,L,L,L,D,W,W,R,D,U
D,W,W,W,D,W,R,R,U,L
R,R,W,R,R,R,W,U,U,L
W,U,W,W,W,D,W,D,U,U
D,W,D,D,W,D,W,D,L,U
D,L,D,R,W,W,U,L,L,L
D,D,L,D,W,D,D,D,W,U
D,L,L,R,R,L,L,L,L,L
