94.4129,95.1950,97.4006,97.4393,99.7147,99.7142,97.4616,97.7050,97.7167,97.4978,95.2802,94.7787,92.3500,89.6597
96.7699,97.2665,96.8286,99.1802,99.6892,99.6822,99.3864,96.9157,97.4402,95.4941,97.2653,97.4789,0.0000,87.2948
94.8279,97.3488,97.3256,96.7657,0.0000,97.3781,98.8834,96.2516,97.3380,0.0000,0.0000,99.9990,0.0000,84.9595
92.3986,0.0000,97.3590,0.0000,-99.9990,0.0000,96.1786,94.3570,96.5741,96.3923,0.0000,99.9990,99.9990,0.0000
94.6887,94.5425,94.8590,0.0000,0.0000,94.2795,96.7325,0.0000,99.3560,98.8493,98.8258,97.6374,97.5198,0.0000
97.1652,96.9411,0.0000,99.9990,97.5052,0.0000,98.3237,96.9248,99.4113,97.1363,98.5196,97.3040,99.7536,99.9990
97.1575,99.3997,0.0000,99.9990,0.0000,96.0026,98.4774,0.0000,99.9990,0.0000,0.0000,0.0000,99.9990,0.0000
99.1269,99.6724,99.7024,0.0000,0.0000,0.0000,0.0000,99.9990,99.9990,99.9990,0.0000,99.9990,99.9990,0.0000
96.6440,0.0000,97.5052,0.0000,0.0000,99.9990,0.0000,0.0000,97.5052,97.5052,0.0000,97.7793,99.9990,99.9990
0.0000,99.9990,99.9990,0.0000,89.9087,0.0000,0.0000,94.7757,97.2350,97.5052,99.9990,0.0000,99.9990,0.0000
58.3994,0.0000,0.0000,94.4441,92.3066,0.0000,0.0000,0.0000,99.9990,0.0000,0.0000,99.9990,99.9990,0.0000
60.3994,0.0000,0.0000,97.1664,94.4675,0.0000,99.9990,0.0000,0.0000,99.9990,97.2017,0.0000,97.5332,97.7594
58.3994,0.0000,99.9990,97.4680,94.6803,94.4440,97.1689,0.0000,99.9990,0.0000,94.7428,0.0000,97.9317,95.7159
0.0000,-99.9990,0.0000,0.0000,92.2565,92.2859,94.4440,0.0000,99.9990,0.0000,93.3797,95.6510,98.1213,0.0000
