U,R,R,D,D,L,L,D,L,L,R,R,R,R,L,L,W,U
U,W,W,D,D,L,D,D,W,R,R,W,W,D,L,L,L,W
W,L,L,R,D,W,D,L,W,U,W,W,L,L,L,L,W,D
W,L,L,D,L,L,L,W,D,W,W,U,L,L,L,L,R,D
W,W,R,R,W,U,L,L,L,R,R,U,L,L,W,W,W,D
D,W,U,W,U,W,W,U,D,D,R,R,R,W,W,W,W,W
R,R,W,U,U,W,R,R,D,D,R,U,W,W,U,D,W,W
W,W,D,U,U,W,W,W,R,D,W,U,W,U,R,D,W,D
U,L,L,R,R,R,W,R,R,R,R,W,D,L,W,D,L,L
U,L,L,U,R,R,U,W,D,R,R,L,L,W,W,D,W,U
U,U,W,U,W,W,U,D,L,L,W,W,W,D,D,R,R,W
U,W,W,U,D,W,R,D,L,L,L,W,W,D,D,W,U,W
U,W,W,W,D,W,W,D,L,D,W,W,W,W,W,W,U,L
U,L,R,D,D,W,L,L,L,D,L,L,L,D,D,R,U,R
U,R,R,R,R,R,R,W,D,L,D,W,R,D,D,W,D,D
U,U,R,U,R,R,U,W,W,W,D,W,W,D,D,L,D,D
U,L,R,U,W,U,U,L,W,W,W,R,R,D,W,W,D,D
W,R,R,W,L,L,W,U,L,R,R,R,W,D,L,L,R,U
