D,D,D,D,D,L,L,L,D,D
D,D,D,D,D,L,L,L,D,D
D,L,D,L,L,W,D,D,D,L
D,W,D,D,L,L,L,L,L,L
D,D,D,D,L,L,W,U,L,L
D,D,D,D,W,D,L,L,L,L
D,D,L,L,W,D,W,D,L,L
L,L,L,L,L,L,L,L,L,L
D,L,L,L,W,D,L,L,L,L
D,L,L,L,L,L,L,L,L,L
