W,D,D,L,L,L,D,D
D,D,D,L,W,D,D,R
D,D,D,L,L,L,D,D
D,D,D,W,W,W,D,D
D,D,D,D,D,L,L,L
D,D,D,D,L,W,D,D
D,D,L,L,L,L,D,L
D,L,L,L,L,L,L,L
