W,W,R,R,U,U,L,L,D,L
D,L,L,U,U,U,U,W,L,L
D,L,L,U,D,U,U,W,W,D
D,W,U,W,D,L,L,W,L,L
R,R,W,L,L,L,L,U,W,W
R,R,W,W,W,W,U,D,D,D
R,R,U,W,D,D,W,R,R,D
W,U,W,W,D,R,D,L,U,W
R,R,L,L,L,L,D,W,W,U
U,W,W,D,W,R,R,R,R,W
